,Date,Density,AVG_COEF,Modularity,AD_Pv,AD_Sv,AD_Cv,B_Sv,B_Cv
134,2020-06-12,0.0072588582677165355,0.7437796359961082,0.013525644768454886,0.0003633720930232558,0.007874015748031496,0.00048828125,1.5019762845849802,0.0625
135,2020-06-13,0.006928948913681738,0.9869804046712229,0.013001980552767339,0.00034698126301179735,0.007692307692307693,0.0004662004662004662,1.501930501930502,0.061072261072261075
136,2020-06-14,0.006505871152015234,0.9582028989677137,0.012338320780857127,0.00031279324366593683,0.0072992700729927005,0.0004200798151648813,1.5018315018315018,0.057971014492753624
137,2020-06-15,0.0069171138938580795,1.5629938802980663,0.013172125922728449,0.00035231943628890195,0.007751937984496124,0.00047337278106508875,1.5019455252918288,0.06153846153846154
138,2020-06-16,0.007142857142857143,0.6997092368602666,0.013735788433018016,0.00041322314049586776,0.008403361344537815,0.0005555555555555556,1.5021097046413503,0.06666666666666667
139,2020-06-17,0.007112857336404281,0.9700047120189358,0.013713459913163514,0.00039984006397441024,0.008264462809917356,0.0005374899220639613,1.5020746887966805,0.06557377049180328
140,2020-06-18,0.007063841130214581,0.9047138174656733,0.01361216519681575,0.0003933910306845004,0.00819672131147541,0.0005288207297726071,1.5020576131687242,0.06504494976203067
141,2020-06-19,0.007294429708222812,1.0146978021978021,0.014051508304382123,0.000434593654932638,0.008620689655172414,0.0005844535359438924,1.5021645021645023,0.06838106370543542
142,2020-06-20,0.007374631268436578,1.1876160153056439,0.014182988911493192,0.0004576659038901602,0.008849557522123894,0.0006155740227762388,1.5022222222222221,0.07017543859649122
143,2020-06-21,0.008415737428992216,2.147907647907648,0.016214759099514777,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
144,2020-06-22,0.007821782178217822,2.541768819739117,0.015221205664871984,0.0005824111822947001,0.01,0.000784313725490196,1.5025125628140703,0.0792156862745098
145,2020-06-23,0.008415737428992216,2.8058279588891835,0.01633179044813761,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
146,2020-06-24,0.009036833676504232,1.5678241380369042,0.01740470129652177,0.0006718924972004479,0.010752688172043012,0.0009053870529651426,1.5027027027027027,0.0851063829787234
147,2020-06-25,0.008922443376801648,1.6030943770999275,0.017120414855488583,0.0006718924972004479,0.010752688172043012,0.0009053870529651426,1.5027027027027027,0.0851063829787234
148,2020-06-26,0.008805841924398625,2.034474567217732,0.01691235018020105,0.0006311803071744162,0.010416666666666666,0.0008503401360544217,1.5026178010471205,0.0824829931972789
149,2020-06-27,0.008348794063079777,1.9844805194805195,0.016006627117739456,0.0006060606060606061,0.01020408163265306,0.0008163265306122449,1.5025641025641026,0.08081632653061224
150,2020-06-28,0.00825082508250825,1.7736148714409583,0.015878127605146564,0.0005711022272986865,0.009900990099009901,0.0007689350249903883,1.5024875621890548,0.0784313725490196
151,2020-06-29,0.008846584546472564,1.9259528206481114,0.01706947141622046,0.0006578947368421052,0.010638297872340425,0.0008865248226950354,1.5026737967914439,0.08421985815602837
152,2020-06-30,0.009663865546218488,1.6417296918767508,0.01871270247229269,0.0008207934336525308,0.011904761904761904,0.0011074197120708748,1.5029940119760479,0.09413067552602436
153,2020-07-01,0.009712722298221614,1.7372742567510011,0.01887246873855993,0.0008019246190858059,0.011764705882352941,0.001081665765278529,1.5029585798816567,0.09302325581395349
154,2020-07-02,0.010087323095453177,1.2979641293665685,0.019594889149555678,0.000881575080811049,0.012345679012345678,0.001189767995240928,1.5031055900621118,0.0975609756097561
155,2020-07-03,0.01087719298245614,1.1881037821827296,0.021092246745896662,0.0010252904989747095,0.013333333333333334,0.0013850415512465374,1.5033557046979866,0.10526315789473684
156,2020-07-04,0.011662347278785635,0.785524948024948,0.02252252252252172,0.001081081081081081,0.0136986301369863,0.0014609203798392988,1.5034482758620689,0.10810810810810811
157,2020-07-05,0.0123614663256607,0.7559059298189732,0.023811623599965432,0.0012422360248447205,0.014705882352941176,0.0016806722689075631,1.5037037037037038,0.11596638655462185
158,2020-07-06,0.013221153846153846,0.4448506621583545,0.0253409090909083,0.0013986013986013986,0.015625,0.001893939393939394,1.5039370078740157,0.12310606060606061
159,2020-07-07,0.012663952962460425,0.2872305140961858,0.024237578342055005,0.0013169446883230904,0.015151515151515152,0.0017825311942959,1.5038167938931297,0.11942959001782531
160,2020-07-08,0.013734658094681473,1.0021336478963598,0.02618849248293248,0.001694915254237288,0.017241379310344827,0.0022988505747126436,1.5043478260869565,0.135632183908046
161,2020-07-09,0.011150234741784037,1.315017736892737,0.02136699338330207,0.001141552511415525,0.014084507042253521,0.0015432098765432098,1.50354609929078,0.1111111111111111
162,2020-07-10,0.010990990990990991,1.4436373256373256,0.021104711268646967,0.0010526315789473684,0.013513513513513514,0.001422475106685633,1.5034013605442176,0.10668563300142248
163,2020-07-11,0.011150234741784037,1.3606468762718764,0.021487109793262824,0.001141552511415525,0.014084507042253521,0.0015432098765432098,1.50354609929078,0.1111111111111111
164,2020-07-12,0.012291483757682178,1.3774715480597832,0.02361093691207727,0.0012787723785166241,0.014925373134328358,0.0017301038062283738,1.5037593984962405,0.11764705882352941
165,2020-07-13,0.012148337595907928,1.7350301872041005,0.023275900749316007,0.0012422360248447205,0.014705882352941176,0.0016806722689075631,1.5037037037037038,0.11596638655462185
166,2020-07-14,0.01282051282051282,0.9247685185185185,0.02440347531256534,0.0013568521031207597,0.015384615384615385,0.0018365472910927456,1.503875968992248,0.12121212121212122
167,2020-07-15,0.0123614663256607,1.4474403024275146,0.02346253343916367,0.0012422360248447205,0.014705882352941176,0.0016806722689075631,1.5037037037037038,0.11596638655462185
168,2020-07-16,0.014026884862653419,0.9039254530779955,0.026519579193452925,0.001694915254237288,0.017241379310344827,0.0022988505747126436,1.5043478260869565,0.135632183908046
169,2020-07-17,0.011796042617960426,0.6916063388666128,0.02264999754504813,0.0011106997408367272,0.013888888888888888,0.0015015015015015015,1.5034965034965035,0.10960960960960961
170,2020-07-18,0.01047045324153758,0.6697714983429269,0.020156948734271398,0.0008403361344537816,0.012048192771084338,0.0011337868480725624,1.503030303030303,0.09523809523809523
171,2020-07-19,0.008999532491818606,1.0227598566308245,0.017428340710249332,0.0006863417982155113,0.010869565217391304,0.0009250693802035153,1.5027322404371584,0.08603145235892692
172,2020-07-20,0.007996406109613656,1.4539347814597536,0.015471900017161434,0.0005290072297654734,0.009523809523809525,0.000711997152011392,1.5023923444976077,0.07547169811320754
173,2020-07-21,0.007698607698607698,1.6653901780836764,0.014881419136737737,0.00048262548262548264,0.00909090909090909,0.0006493506493506494,1.5022831050228311,0.07207792207792207
